year,hauljoin,stationid,stratum,spp,lat,long,wgtcpue_kg_ha
1993,12809,IH2019,42,40500,57.52333,-169.3935,0.462974487
1993,12810,H-19,42,40500,57.35583,-168.98867,3.426667444
1993,12811,HG2019,42,40500,57.1775,-169.29367,0
1993,12812,G-19,32,40500,56.991,-168.91733,0.384168094
1993,12813,GF2019,32,40500,56.83867,-169.2885,2.626534303
1993,12814,F-19,32,40500,56.68017,-168.93667,0
1993,12815,E-19,50,40500,56.34483,-168.88033,0
1993,12817,E-20,50,40500,56.43583,-169.48867,1.365755776
1993,12818,E-21,50,40500,56.3325,-170.05183,0
1993,12819,F-21,42,40500,56.67017,-170.12783,0.764354347
1993,12820,GF2221,42,40500,56.82333,-170.48667,1.472256443
1993,12821,G-21,42,40500,56.99633,-170.20133,4.955774555
1993,12822,HG2221,42,40500,57.13,-170.47883,0.365321856
1993,12826,H-21,42,40500,57.32917,-170.23767,0
1993,12827,IH2221,42,40500,57.48683,-170.57817,0.902917072
1993,12828,JI2221,42,40500,57.8165,-170.63167,0
1993,12829,K-21,41,40500,58.31783,-170.43283,1.508576981
1993,12830,L-21,41,40500,58.656,-170.44317,0.59347181
1993,12831,M-21,41,40500,58.989,-170.48717,2.748268874
1993,12832,N-21,41,40500,59.318,-170.5445,0.318765281
1993,12833,O-21,41,40500,59.65817,-170.60033,0.456296622
1993,12834,R-22,41,40500,60.66667,-171.4245,0.200483313
1993,12835,S-22,41,40500,60.98667,-171.4845,0.12121698
1993,12836,S-23,41,40500,61.01533,-172.15233,0.395844954
1993,12837,R-23,41,40500,60.6785,-172.10617,0.102752084
1993,12838,Q-23,43,40500,60.34967,-172.065,0.970644323
1993,12839,QP2423,43,40500,60.167,-172.32533,0.08046385
1993,12840,P-23,43,40500,60.013,-171.97783,0.655314757
1993,12841,PO2423,43,40500,59.84167,-172.23733,6.189821183
1993,12842,O-23,43,40500,59.6875,-171.90833,3.19996357
1993,12843,N-23,43,40500,59.35567,-171.81433,7.290119037
1993,12844,M-23,41,40500,59.01417,-171.7805,3.424508233
1993,12845,L-23,41,40500,58.68083,-171.75133,0.766934685
1993,12846,K-23,41,40500,58.34583,-171.647,0.155966761
1993,12847,J-23,41,40500,58.01467,-171.591,0
1993,12848,I-23,41,40500,57.68367,-171.51783,0.691520071
1993,12849,H-23,41,40500,57.354,-171.4555,1.177400475
1993,12850,G-24,61,40500,57.01717,-172.04233,0
1993,12851,F-24,61,40500,56.67133,-171.96483,0
1993,12852,F-25,61,40500,56.6595,-172.54633,0
1993,12853,G-25,61,40500,56.97983,-172.65033,0
1993,12854,G-26,61,40500,56.99783,-173.24567,0.081631772
1993,12856,H-25,61,40500,57.3335,-172.78317,0.063355948
1993,12857,I-25,61,40500,57.65617,-172.7945,0
1993,12858,J-25,61,40500,57.9815,-172.85783,0
1993,12859,K-25,61,40500,58.31533,-172.9345,0
1993,12860,L-25,61,40500,58.64983,-173.00433,0
1993,12861,M-25,61,40500,58.98783,-173.0605,0
1993,12862,N-25,43,40500,59.32083,-173.15483,0.463169508
1993,12863,ON2625,43,40500,59.488,-173.47017,0.239478375
1993,12864,O-25,43,40500,59.64683,-173.2315,3.258110174
1993,12865,PO2625,43,40500,59.8205,-173.55017,3.901609759
1993,12866,K-27,61,40500,58.326,-174.30917,0
1993,12867,K-26,61,40500,58.33,-173.56367,0
1993,12868,J-26,61,40500,58.01833,-173.4965,0
1993,12869,D-18,50,40500,56.00217,-168.228,0.107413302
1993,12875,P-25,43,40500,60.0135,-173.3005,6.760094979
1993,12876,QP2625,43,40500,60.11417,-173.76667,0.505910856
1993,12877,R-25,41,40500,60.66,-173.4725,12.35517131
1993,12878,S-25,41,40500,60.9955,-173.50283,0
1993,12879,S-24,41,40500,61.00217,-172.834,1.460976547
1993,12880,R-24,41,40500,60.6675,-172.7565,1.033083949
1993,12887,R-27,41,40500,60.67567,-174.827,9.292261506
1993,12888,Q-27,62,40500,60.34267,-174.788,2.54483219
1993,12889,P-27,62,40500,60.02217,-174.6205,0.645455047
1993,12890,O-27,62,40500,59.679,-174.46967,0
1993,12891,N-27,62,40500,59.34083,-174.44917,0
1993,12892,M-27,61,40500,59.012,-174.38083,0
1993,12893,M-28,61,40500,59.00317,-174.98867,0
1993,12894,M-29,61,40500,58.99833,-175.7095,0
1993,12895,L-29,61,40500,58.6605,-175.55817,0.135585001
1993,12896,N-29,61,40500,59.29933,-175.74767,0
1993,12897,O-29,61,40500,59.663,-175.85467,0
1993,12898,P-29,61,40500,59.98267,-175.91867,0
1993,12899,Q-29,61,40500,60.31783,-176.01817,0
1993,12900,R-29,61,40500,60.64983,-176.18767,0
1993,12906,R-32,61,40500,60.6715,-178.23267,0
1993,12907,R-31,61,40500,60.68033,-177.5325,0
1993,12908,Q-31,61,40500,60.35417,-177.39167,0.05476621
1993,12909,P-31,61,40500,59.99267,-177.2085,0
1993,12910,P-32,61,40500,60.0175,-177.892,0
1993,12911,O-31,61,40500,59.675,-177.11417,0.044422233
1993,12912,N-31,61,40500,59.33617,-177.0835,0
1993,12913,M-32,61,40500,59.01667,-177.56817,0
1993,12914,F-14,10,40500,56.66167,-159.75417,10.07651768
1993,12915,G-14,10,40500,56.998,-159.71533,0
1993,12916,H-14,10,40500,57.32583,-159.66733,1.475200303
1993,12917,I-14,10,40500,57.66133,-159.63117,0.073564112
1993,12918,J-14,10,40500,57.98833,-159.60167,0
1993,12919,K-14,10,40500,58.346,-159.53517,0
1993,12920,K-12,10,40500,58.32533,-160.82117,0
1993,12921,J-12,10,40500,58.01317,-160.83417,0
1993,12922,I-12,31,40500,57.68633,-160.87483,0
1993,12923,H-12,31,40500,57.33483,-160.93,0.525727728
1993,12924,G-12,31,40500,57.01233,-160.95317,20.72398409
1993,12925,F-12,31,40500,56.67833,-160.97283,21.00979672
1993,12926,E-12,10,40500,56.35,-160.98333,83.00590942
1993,12927,D-10,31,40500,55.99583,-162.2385,57.17312678
1993,12928,E-10,31,40500,56.31167,-162.20167,9.825713609
1993,12929,F-10,31,40500,56.63667,-162.18383,14.85876416
1993,12930,G-10,31,40500,56.99183,-162.15667,6.88327166
1993,12931,H-10,10,40500,57.31633,-162.14717,3.105804937
1993,12932,I-10,10,40500,57.64867,-162.11883,0
1993,12933,J-10,10,40500,57.9825,-162.1275,0
1993,12934,K-10,10,40500,58.30667,-162.05617,0
1993,12935,L-09,10,40500,58.65,-162.68417,0
1993,12936,M-08,10,40500,59.01833,-163.35133,0
1993,12937,L-08,10,40500,58.67917,-163.35317,0
1993,12938,K-08,10,40500,58.35433,-163.367,0
1993,12939,J-08,10,40500,58.02433,-163.36483,0.681930368
1993,12940,I-08,10,40500,57.68267,-163.37017,3.800309208
1993,12941,H-08,10,40500,57.35083,-163.37917,9.557630474
1993,12942,G-08,31,40500,57.01433,-163.38167,16.53189788
1993,12943,F-08,31,40500,56.675,-163.38333,16.35762912
1993,12947,E-08,31,40500,56.3505,-163.402,30.57860068
1993,12948,D-08,31,40500,56.01283,-163.40333,22.02920837
1993,12949,C-08,31,40500,55.68067,-163.40217,24.48053251
1993,12950,B-08,31,40500,55.35783,-163.42133,0
1993,12951,A-06,31,40500,55.01667,-164.5705,7.855339677
1993,12952,B-06,31,40500,55.32783,-164.58517,0
1993,12953,C-06,31,40500,55.65167,-164.5865,5.770941741
1993,12954,D-06,31,40500,55.9925,-164.5855,1.59145737
1993,12955,E-06,31,40500,56.32183,-164.58583,7.33037477
1993,12956,F-06,31,40500,56.648,-164.59733,28.30418438
1993,12957,G-06,31,40500,56.97833,-164.60317,9.335048638
1993,12958,H-06,31,40500,57.31067,-164.62083,4.189846003
1993,12959,I-06,10,40500,57.65033,-164.6225,0.875846323
1993,12960,J-06,10,40500,58.00117,-164.61867,0
1993,12961,K-06,10,40500,58.33983,-164.63133,0
1993,12962,L-06,10,40500,58.65133,-164.65083,0
1993,12963,M-06,10,40500,58.99533,-164.6565,0
1993,12964,N-06,10,40500,59.30967,-164.65017,0
1993,12965,O-04,20,40500,59.65383,-165.95733,0
1993,12966,N-04,20,40500,59.34917,-165.95267,0
1993,12967,M-04,20,40500,59.01133,-165.94417,0
1993,12968,L-04,10,40500,58.67083,-165.93733,0.10997751
1993,12969,K-04,10,40500,58.36583,-165.934,0.061671984
1993,12970,J-04,10,40500,58.014,-165.90933,0
1993,12971,I-04,31,40500,57.68233,-165.88767,0
1993,12972,H-04,31,40500,57.35017,-165.87867,7.356672177
1993,12973,G-04,31,40500,57.023,-165.85283,6.309369369
1993,12974,F-04,31,40500,56.66017,-165.79933,13.31296341
1993,12975,E-04,31,40500,56.35083,-165.80667,12.54519722
1993,12976,D-04,31,40500,56.01733,-165.79167,1.301599144
1993,12977,C-04,50,40500,55.692,-165.79667,0
1993,12978,B-04,50,40500,55.35567,-165.79083,0.53535971
1993,12979,A-04,50,40500,55.01433,-165.74867,0.328308575
1993,12980,AZ0504,50,40500,54.78067,-165.51283,0
1993,12981,B-02,50,40500,55.319,-166.95233,0.248208399
1993,12982,C-02,50,40500,55.65883,-166.98083,0
1993,12983,D-02,50,40500,55.98467,-166.98833,0
1993,12984,E-02,50,40500,56.31383,-167.03217,4.977093794
1993,12985,F-02,31,40500,56.6535,-167.066,5.265758269
1993,12986,G-02,31,40500,56.98433,-167.08883,3.47061719
1993,12987,H-02,31,40500,57.334,-167.11267,3.480176211
1993,12988,I-02,31,40500,57.65683,-167.1305,0.105694402
1993,12989,J-02,31,40500,57.99183,-167.16833,0
1993,12990,K-02,20,40500,58.323,-167.166,0
1993,12991,L-02,20,40500,58.63783,-167.2215,0
1993,12992,M-02,20,40500,59.00617,-167.24033,0
1993,12993,N-02,20,40500,59.30933,-167.2625,0
1993,12994,O-02,20,40500,59.64433,-167.27567,0
1993,12995,Q-02,20,40500,60.33433,-167.26333,0
1993,12996,Q-18,20,40500,60.337,-168.64833,0
1993,12997,P-18,20,40500,60.03167,-168.65217,0
1993,12998,O-18,20,40500,59.68317,-168.614,0
1993,12999,N-18,20,40500,59.34683,-168.566,0
1993,13000,M-18,20,40500,59.0185,-168.54383,0
1993,13001,L-18,20,40500,58.68667,-168.49233,0
1993,13002,K-18,41,40500,58.345,-168.47017,0
1993,13003,J-18,42,40500,58.00917,-168.43017,0
1993,13004,JI1918,42,40500,57.84217,-168.72917,0.203050943
1993,13005,I-18,42,40500,57.67117,-168.41,0.229806262
1993,13006,IH1918,42,40500,57.50267,-168.74467,0.231155404
1993,13007,H-18,32,40500,57.34283,-168.377,0.431300923
1993,13008,HG1918,32,40500,57.17233,-168.6295,0.182048525
1993,13009,G-18,32,40500,57.00433,-168.33167,2.209765118
1993,13011,GF1918,32,40500,56.83283,-168.63783,9.064568206
1993,13012,F-18,50,40500,56.65967,-168.29983,0.389091371
1993,13013,E-18,50,40500,56.34517,-168.254,0
1993,13014,F-20,32,40500,56.69017,-169.50283,0
1993,13015,GF2120,42,40500,56.82267,-169.89783,3.278169521
1993,13016,G-20,42,40500,56.99083,-169.54333,3.74679363
1993,13017,H-20,42,40500,57.319,-169.599,0.491938795
1993,13018,IH2120,42,40500,57.48967,-169.984,0
1993,13019,I-20,42,40500,57.661,-169.6515,1.460579506
1993,13020,JI2120,42,40500,57.82267,-169.97233,0
1993,13021,I-21,42,40500,57.68167,-170.22967,1.167806583
1993,13022,J-21,42,40500,57.97667,-170.33217,0
1993,13023,J-20,42,40500,57.99583,-169.69933,0
1993,13024,K-20,41,40500,58.3275,-169.7355,0
1993,13025,L-20,41,40500,58.65117,-169.78133,0
1993,13026,M-20,41,40500,58.9885,-169.828,0
1993,13027,N-20,41,40500,59.33083,-169.88133,0
1993,13028,O-20,41,40500,59.65433,-169.92233,0
1993,13029,P-21,41,40500,59.9875,-170.63167,0.12885858
1993,13030,P-20,41,40500,60.0005,-170.0005,0
1993,13031,Q-20,20,40500,60.316,-170.02617,0
1993,13032,Q-21,41,40500,60.33383,-170.6385,0.026790998
1993,13033,Q-22,41,40500,60.334,-171.33117,0.225339082
1993,13034,P-22,41,40500,60.01333,-171.30517,0.252576147
1993,13035,O-22,41,40500,59.68567,-171.25367,3.531082567
1993,13036,N-22,41,40500,59.35633,-171.18517,4.393543738
1993,13037,M-22,41,40500,58.9945,-171.12833,2.575330986
1993,13038,L-22,41,40500,58.675,-171.08583,2.274862429
1993,13039,K-22,41,40500,58.349,-171.02167,0.342141424
1993,13040,J-22,42,40500,58.01583,-170.96967,0.750327393
1993,13041,I-22,42,40500,57.67867,-170.90167,0.078168736
1993,13042,H-22,42,40500,57.34633,-170.85,2.205171624
1993,13043,G-22,42,40500,57.0015,-170.786,1.565161569
1993,13044,F-22,61,40500,56.678,-170.73033,0
1993,13045,E-22,61,40500,56.35983,-170.685,0.398273096
1993,13046,F-23,61,40500,56.65183,-171.32917,0
1993,13047,G-23,61,40500,56.9775,-171.394,2.198069618
1993,13048,H-24,61,40500,57.31583,-172.09267,0
1993,13049,I-24,61,40500,57.64483,-172.15717,0
1993,13050,J-24,61,40500,57.97467,-172.2265,0
1993,13051,K-24,61,40500,58.31233,-172.2955,0
1993,13052,L-24,61,40500,58.6435,-172.3615,0
1993,13053,M-24,41,40500,58.99583,-172.4325,0
1993,13054,N-24,43,40500,59.32,-172.494,1.475504917
1993,13055,ON2524,43,40500,59.49033,-172.87417,1.262645545
1993,13056,O-24,43,40500,59.65233,-172.569,2.522573457
1993,13057,PO2524,43,40500,59.81983,-172.89533,3.484716546
1993,13058,C-18,50,40500,55.65983,-168.183,0
1993,13064,H-26,61,40500,57.33367,-173.35033,0
1993,13065,I-26,61,40500,57.651,-173.39967,0
1993,13066,P-24,43,40500,60.00683,-172.60517,2.18638951
1993,13067,QP2524,43,40500,60.16667,-173.04,9.002067037
1993,13068,Q-25,43,40500,60.327,-173.43467,21.15164156
1993,13069,R-26,41,40500,60.6635,-174.10367,10.06267216
1993,13070,S-26,41,40500,60.99467,-174.18633,7.246556593
1993,13075,Q-26,43,40500,60.33483,-174.1235,4.824324599
1993,13076,QP2726,43,40500,60.1635,-174.35217,1.089044766
1993,13077,P-26,43,40500,60.004,-173.95567,0.79472278
1993,13078,PO2726,62,40500,59.84417,-174.20733,0.123584885
1993,13079,O-26,62,40500,59.67817,-173.9095,0.298498317
1993,13080,N-26,62,40500,59.3445,-173.80117,0
1993,13081,M-26,61,40500,59.02317,-173.72517,0
1993,13082,L-26,61,40500,58.70117,-173.6415,0
1993,13083,L-27,61,40500,58.66767,-174.25667,0
1993,13084,L-28,61,40500,58.732,-174.934,0
1993,13085,N-28,61,40500,59.32983,-175.11067,0
1993,13086,O-28,61,40500,59.6485,-175.1055,0
1993,13087,P-28,61,40500,59.98683,-175.258,0
1993,13088,Q-28,61,40500,60.3115,-175.3815,0.670330166
1993,13089,R-28,61,40500,60.64,-175.45683,1.287300777
1993,13096,R-30,61,40500,60.6725,-176.85333,0.036941429
1993,13097,Q-30,61,40500,60.3525,-176.71817,0
1993,13098,P-30,61,40500,60.0175,-176.7135,0
1993,13099,O-30,61,40500,59.68633,-176.5525,0
1993,13100,N-30,61,40500,59.35417,-176.334,0
1993,13101,M-30,61,40500,59.01717,-176.31083,0
1993,13102,M-31,61,40500,58.99917,-176.91783,0
1993,13103,L-31,61,40500,58.68517,-176.87133,0
1993,13104,L-30,61,40500,58.66767,-176.228,0
1994,771600,F-14,10,40500,56.674,-159.759,10.07740403
1994,771601,G-14,10,40500,56.98617,-159.70217,3.297204049
1994,771602,H-14,10,40500,57.33183,-159.6755,0
1994,771603,I-14,10,40500,57.664,-159.63317,0
1994,771604,J-14,10,40500,58.005,-159.60967,0
1994,771605,K-14,10,40500,58.3215,-159.56983,0.07861093
1994,771606,K-12,10,40500,58.32717,-160.79633,0
1994,771607,J-12,10,40500,58.004,-160.84833,0
1994,771608,I-12,31,40500,57.67783,-160.87933,0
1994,771609,H-12,31,40500,57.34067,-160.9225,11.19011409
1994,771610,G-12,31,40500,57.0155,-160.90283,26.62087958
1994,771611,F-12,31,40500,56.67067,-160.943,15.22356811
1994,771612,D-10,31,40500,55.99633,-162.237,7.16278735
1994,771613,E-10,31,40500,56.31567,-162.238,31.79198219
1994,771614,F-10,31,40500,56.645,-162.16733,10.16602654
1994,771615,G-10,31,40500,56.99683,-162.15083,8.32979461
1994,771616,H-10,10,40500,57.30767,-162.10617,1.919191098
1994,771617,I-10,10,40500,57.63367,-162.136,11.48797534
1994,771618,J-10,10,40500,57.98033,-162.09983,0.739878183
1994,771619,K-10,10,40500,58.2925,-162.05483,0
1994,771620,M-08,10,40500,58.973,-163.35567,0
1994,771621,L-08,10,40500,58.67983,-163.35267,0
1994,771622,K-08,10,40500,58.34133,-163.38517,0.367235898
1994,771623,J-08,10,40500,58.02367,-163.37417,2.519597632
1994,771624,I-08,10,40500,57.6545,-163.37133,0.527326896
1994,771625,H-08,10,40500,57.36067,-163.4085,0
1994,771626,G-08,31,40500,56.99117,-163.401,4.620877274
1994,771627,F-08,31,40500,56.68383,-163.396,7.182376224
1994,771629,E-08,31,40500,56.32367,-163.3985,8.630360238
1994,771630,D-08,31,40500,56.019,-163.39367,73.20195469
1994,771631,C-08,31,40500,55.68433,-163.40017,53.33737343
1994,771632,B-08,31,40500,55.33567,-163.4155,48.90991839
1994,771633,B-06,31,40500,55.3215,-164.54117,0
1994,771634,A-06,31,40500,55.051,-164.57983,74.12048172
1994,771635,C-06,31,40500,55.6535,-164.601,1.199685871
1994,771636,D-06,31,40500,55.97267,-164.59367,6.422511897
1994,771637,E-06,31,40500,56.318,-164.5875,6.460622964
1994,771638,F-06,31,40500,56.6385,-164.598,11.09798181
1994,771639,G-06,31,40500,56.97667,-164.61717,1.223019594
1994,771640,H-06,31,40500,57.3135,-164.62283,1.520477423
1994,771641,I-06,10,40500,57.64133,-164.62117,0
1994,771642,J-06,10,40500,57.99383,-164.65083,0.132788346
1994,771643,K-06,10,40500,58.31833,-164.64283,1.740476498
1994,771644,L-06,10,40500,58.66583,-164.712,0.233362243
1994,771645,M-06,10,40500,58.98183,-164.697,0
1994,771646,N-06,10,40500,59.3305,-164.708,0
1994,771647,O-04,20,40500,59.64967,-165.93867,0
1994,771648,N-04,20,40500,59.34317,-165.965,0.079900622
1994,771649,M-04,20,40500,59.01983,-165.94633,0
1994,771650,L-04,10,40500,58.6705,-165.93117,0.410152622
1994,771651,K-04,10,40500,58.35283,-165.92367,0
1994,771652,J-04,10,40500,57.9915,-165.885,0
1994,771653,I-04,31,40500,57.67533,-165.87133,0
1994,771654,H-04,31,40500,57.3195,-165.83533,1.009231794
1994,771655,G-04,31,40500,57.02183,-165.83833,0.815212286
1994,771657,F-04,31,40500,56.63583,-165.834,1.884866772
1994,771658,E-04,31,40500,56.32817,-165.79833,2.836310722
1994,771659,D-04,31,40500,56.01417,-165.80233,1.351566291
1994,771660,C-04,50,40500,55.68617,-165.80783,9.793355246
1994,771661,B-04,50,40500,55.3225,-165.78483,2.747892234
1994,771662,A-04,50,40500,55.00817,-165.75217,0
1994,771663,A-02,50,40500,55.01033,-166.94,0
1994,771664,B-02,50,40500,55.31833,-166.96833,0
1994,771665,C-02,50,40500,55.652,-166.97183,0
1994,771666,D-02,50,40500,55.98467,-166.99933,0
1994,771667,E-02,50,40500,56.3115,-167.02883,0.301397421
1994,771668,F-02,31,40500,56.6905,-167.03067,2.457888125
1994,771669,G-02,31,40500,56.97867,-167.1255,1.202562996
1994,771670,H-02,31,40500,57.315,-167.15183,0.735006025
1994,771671,I-02,31,40500,57.63967,-167.13517,0.387114012
1994,771672,I-18,42,40500,57.6725,-168.40483,0
1994,771673,H-18,32,40500,57.3375,-168.37367,0
1994,771674,G-18,32,40500,57.01383,-168.358,2.989931828
1994,771675,F-18,50,40500,56.66083,-168.30517,1.650409483
1994,771676,E-18,50,40500,56.34867,-168.2425,0.674202944
1994,771677,D-18,50,40500,56.0005,-168.24283,0
1994,771678,C-18,50,40500,55.67483,-168.19983,0
1994,771679,J-02,31,40500,57.99033,-167.1715,0
1994,771680,J-03,31,40500,57.99717,-166.507,0
1994,771681,K-03,10,40500,58.32933,-166.55983,0
1994,771682,K-02,20,40500,58.32917,-167.19017,0
1994,771683,L-02,20,40500,58.6595,-167.24167,0
1994,771684,L-03,20,40500,58.65967,-166.57017,0
1994,771685,M-03,20,40500,59.01083,-166.58217,0
1994,771686,M-02,20,40500,58.99867,-167.2135,0
1994,771687,N-02,20,40500,59.32733,-167.29217,0
1994,771688,N-03,20,40500,59.3345,-166.6195,0
1994,771689,O-03,20,40500,59.67467,-166.63783,0
1994,771690,O-02,20,40500,59.66783,-167.2715,0
1994,771691,Q-02,20,40500,60.33783,-167.26317,0
1994,771692,Q-01,20,40500,60.32867,-167.979,0
1994,771693,Q-20,20,40500,60.3175,-170.0395,0
1994,771694,P-20,41,40500,60.001,-169.972,0
1994,771695,O-20,41,40500,59.675,-169.914,0
1994,771696,N-20,41,40500,59.3405,-169.86283,0
1994,771697,M-20,41,40500,59.005,-169.82867,0
1994,771698,L-20,41,40500,58.666,-169.79633,0
1994,771699,K-20,41,40500,58.3415,-169.74517,0
1994,771700,J-20,42,40500,58.00583,-169.69883,3.34797487
1994,771701,JI2019,42,40500,57.83583,-169.36867,0
1994,771702,I-20,42,40500,57.66817,-169.63467,1.551940198
1994,771703,IH2019,42,40500,57.5035,-169.384,0.576578554
1994,771704,H-20,42,40500,57.32933,-169.59833,1.242355888
1994,771705,HG2019,42,40500,57.175,-169.33833,0.112965419
1994,771706,G-20,42,40500,56.99333,-169.5605,0.595808407
1994,771707,GF2019,32,40500,56.83833,-169.29033,3.120514194
1994,771708,F-20,32,40500,56.674,-169.5295,1.102239939
1994,771709,E-20,50,40500,56.33917,-169.40017,0.192217502
1994,771710,E-22,61,40500,56.33983,-170.70883,0
1994,771711,F-22,61,40500,56.65383,-170.70717,0
1994,771712,GF2221,42,40500,56.8285,-170.479,0.419174151
1994,771713,G-22,42,40500,56.9935,-170.77017,0.59179197
1994,771714,HG2221,42,40500,57.10817,-170.4545,0.136603956
1994,771717,H-22,42,40500,57.34967,-170.87933,2.050497429
1994,771718,IH2221,42,40500,57.50767,-170.56383,0.873999373
1994,771720,I-22,42,40500,57.67483,-170.90383,0
1994,771721,JI2221,42,40500,57.83117,-170.60967,6.820168917
1994,771722,J-22,42,40500,57.9935,-170.962,6.489559959
1994,771723,K-22,41,40500,58.326,-171.021,0.464989608
1994,771724,L-22,41,40500,58.65667,-171.07733,0.81062174
1994,771725,M-22,41,40500,58.98867,-171.12017,1.096846315
1994,771726,N-22,41,40500,59.32333,-171.17933,0.210547457
1994,771727,O-22,41,40500,59.657,-171.25233,0.440675691
1994,771728,P-22,41,40500,59.99933,-171.30167,0.518080671
1994,771729,P-23,43,40500,59.99667,-171.9955,0.826888759
1994,771730,PO2423,43,40500,59.83633,-172.2425,0.736173348
1994,771731,O-23,43,40500,59.67617,-171.9195,1.630117532
1994,771732,N-23,43,40500,59.33833,-171.8355,3.71103132
1994,771733,M-23,41,40500,59.005,-171.79,3.314282557
1994,771734,L-23,41,40500,58.675,-171.73717,4.489348344
1994,771735,K-23,41,40500,58.34183,-171.64733,1.210228726
1994,771736,J-23,41,40500,58.00133,-171.595,6.194996729
1994,771737,I-23,41,40500,57.674,-171.53067,1.477205192
1994,771738,H-23,41,40500,57.33867,-171.475,1.518610342
1994,771740,G-23,61,40500,57.00583,-171.40667,0
1994,771741,F-23,61,40500,56.6775,-171.35367,0
1994,771742,F-25,61,40500,56.65733,-172.51633,0
1994,771743,G-25,61,40500,56.99683,-172.64667,0
1994,771745,H-25,61,40500,57.349,-172.80483,0.718000721
1994,771746,I-25,61,40500,57.6615,-172.799,4.144626103
1994,771747,J-25,61,40500,58.01867,-172.86767,0
1994,771748,K-25,61,40500,58.34267,-172.90417,1.35489419
1994,771749,L-25,61,40500,58.6625,-172.99967,1.673578587
1994,771750,M-25,61,40500,58.9935,-173.08167,3.434291267
1994,771751,N-25,43,40500,59.32783,-173.15067,4.768581647
1994,771752,O-25,43,40500,59.65817,-173.2365,3.710328988
1994,771753,PO2625,43,40500,59.83233,-173.5765,8.378171558
1994,771754,P-25,43,40500,59.97883,-173.30367,0.853835436
1994,771756,Q-25,43,40500,60.31883,-173.42167,1.165480957
1994,771757,R-25,41,40500,60.66167,-173.48567,1.139566034
1994,771758,R-24,41,40500,60.66833,-172.78883,0.575995641
1994,771759,R-27,41,40500,60.6795,-174.8245,0.566043652
1994,771760,Q-27,62,40500,60.337,-174.72033,2.775065009
1994,771761,P-27,62,40500,60.006,-174.59883,0.781671794
1994,771762,O-27,62,40500,59.67133,-174.45717,3.546317774
1994,771764,N-27,62,40500,59.31183,-174.46417,1.688929527
1994,771765,M-27,61,40500,59.00533,-174.3765,1.718956944
1994,771766,L-27,61,40500,58.66283,-174.271,0
1994,771767,K-27,61,40500,58.326,-174.29933,0
1994,771768,R-23,41,40500,60.66667,-172.121,0.0910291
1994,771769,R-22,41,40500,60.65917,-171.43717,0.459429978
1994,771770,S-22,41,40500,61,-171.47883,0.401330718
1994,771771,S-23,41,40500,61.0005,-172.15167,0.10975715
1994,771772,S-24,41,40500,60.999,-172.80333,0.039096681
1994,771773,S-25,41,40500,60.99883,-173.491,0.245642809
1994,771786,R-30,61,40500,60.66883,-176.82283,0
1994,771787,R-29,61,40500,60.67317,-176.20633,3.555565564
1994,771788,Q-29,61,40500,60.34283,-176.04233,0.259172512
1994,771789,P-29,61,40500,60.00483,-175.93483,0.736625601
1994,771790,P-30,61,40500,60.00367,-176.7365,0.117157637
1994,771791,O-29,61,40500,59.67417,-175.8635,0
1994,771792,N-29,61,40500,59.339,-175.75683,0.500082803
1994,771793,N-30,61,40500,59.34617,-176.379,0
1994,771794,M-30,61,40500,59.00283,-176.33533,0
1994,771795,M-29,61,40500,59.0005,-175.73983,0
1994,771796,L-30,61,40500,58.66683,-176.21817,0.037689104
1994,771797,L-29,61,40500,58.6605,-175.57617,0
1994,771798,J-16,10,40500,57.99683,-158.31167,0.187614888
1994,771799,I-16,10,40500,57.65767,-158.34967,0
1994,771800,H-16,10,40500,57.32617,-158.42033,0
1994,771801,G-15,10,40500,57.00483,-159.0905,0
1994,771802,H-15,10,40500,57.3345,-159.05233,2.550407454
1994,771803,I-15,10,40500,57.66533,-159.01633,0
1994,771804,J-15,10,40500,57.96817,-158.98117,0.222926257
1994,771805,K-13,10,40500,58.2705,-160.01983,0
1994,771806,J-13,10,40500,57.99533,-160.216,0
1994,771807,I-13,31,40500,57.665,-160.2685,2.534190455
1994,771808,H-13,31,40500,57.32267,-160.30533,4.426074033
1994,771809,G-13,31,40500,56.99183,-160.33617,15.14596654
1994,771810,F-13,31,40500,56.6625,-160.372,11.58721705
1994,771811,E-12,10,40500,56.32883,-160.99283,23.02161448
1994,771812,E-11,10,40500,56.34733,-161.5685,13.48763635
1994,771813,F-11,31,40500,56.67217,-161.56017,3.103902977
1994,771814,G-11,31,40500,56.99733,-161.56017,7.432939453
1994,771815,H-11,31,40500,57.3385,-161.52117,4.626258108
1994,771816,I-11,10,40500,57.64867,-161.48433,2.904360373
1994,771817,J-11,10,40500,57.98833,-161.48767,0
1994,771819,K-11,10,40500,58.207,-161.5505,0
1994,771820,L-09,10,40500,58.67267,-162.67817,0
1994,771821,K-09,10,40500,58.2925,-162.68067,0
1994,771822,J-09,10,40500,57.999,-162.75333,0.363968506
1994,771823,I-09,10,40500,57.6725,-162.7585,1.835404348
1994,771824,H-09,10,40500,57.33417,-162.773,3.113282931
1994,771825,G-09,31,40500,56.98717,-162.8055,0
1994,771826,F-09,31,40500,56.6785,-162.77983,11.56688793
1994,771827,E-09,31,40500,56.34417,-162.804,29.95033782
1994,771828,D-09,31,40500,56.01,-162.817,15.73878746
